Age,Gender,Height,Weight,CALC,FAVC,FCVC,NCP,SCC,SMOKE,CH2O,family_history_with_overweight,FAF,TUE,CAEC,MTRANS,NObeyesdad
30,0,1.81,92.86,1,1,2.0,3.0,0,0,1.622638,1,0.033745,0.105895,1,0,2
25,0,1.76,88.53,1,1,1.973499,1.081805,0,0,2.0,1,0.0,0.464022,1,0,2
18,1,1.54,71.8,0,0,3.0,3.087119,0,0,2.0,1,1.403872,1.0,1,0,2
35,1,1.65,79.44,0,1,2.156065,2.909117,0,0,1.221281,1,0.503279,1.796136,1,2,2
24,0,1.73,84.56,1,1,2.992205,3.0,0,0,2.413813,1,0.458237,0.688293,1,0,2
39,1,1.71,85.72,0,1,2.944287,1.466393,0,0,2.442775,1,0.675262,0.779334,1,2,2
21,0,1.78,89.67,1,1,1.780746,1.471053,0,0,2.0,1,0.467562,0.568668,1,0,2
23,0,1.76,89.67,1,1,2.164062,2.983201,0,0,2.168904,1,0.752926,0.0,1,0,2
21,0,1.7,80.0,0,1,2.0,3.0,0,0,2.0,1,2.847761,1.413375,1,0,2
21,0,1.72,80.01,0,1,2.0,2.783336,0,0,2.0,1,2.536615,1.206535,1,0,2
33,0,1.9,99.81,1,1,2.0,1.863012,0,0,2.196471,1,1.0,0.0,1,2,2
33,0,1.74,83.39,0,1,2.247704,3.053598,0,0,1.919629,1,0.408023,0.0,1,2,2
30,0,1.75,83.31,0,1,2.011656,3.165837,0,0,1.844645,1,0.889963,0.395979,1,2,2
21,0,1.72,80.0,0,1,2.0,3.0,0,0,2.0,1,2.270555,1.343044,1,0,2
23,1,1.65,80.0,0,1,2.0,3.0,0,0,2.0,1,0.146919,2.0,1,0,2
24,1,1.58,65.29,0,0,2.03414,2.741413,0,0,1.996384,1,1.276552,1.019452,1,0,2
37,0,1.75,83.28,0,1,2.746408,1.058123,0,0,2.265727,1,0.885633,0.673408,1,2,2
34,0,1.84,91.8,1,1,2.0,2.997414,0,0,1.259454,1,0.935217,0.9976,1,2,2
21,1,1.52,64.7,0,0,2.1239,1.672958,0,0,2.0,1,1.582428,1.313363,1,0,2
22,1,1.48,62.89,0,0,2.0,1.680838,0,0,1.833635,1,0.281876,0.575848,1,0,2
20,0,1.76,87.86,1,1,2.332074,3.0,0,0,2.999495,1,2.405963,0.441502,1,0,2
19,1,1.56,70.44,0,0,2.748243,3.070386,0,0,1.962322,1,1.145752,1.0,1,0,2
21,1,1.55,67.47,0,0,2.303656,3.0,0,0,1.163111,1,1.926381,1.119877,1,0,2
22,0,1.79,90.0,1,1,1.904732,2.608416,0,0,1.204175,1,0.0,1.895312,1,0,2
22,0,1.78,89.84,1,1,1.979944,1.599464,0,0,2.0,1,0.17048,0.819475,1,0,2
23,1,1.7,80.47,0,1,2.0,2.815255,0,0,1.622214,1,0.463891,1.462664,1,0,2
23,0,1.67,80.94,0,1,2.0,2.395785,0,0,1.40077,1,0.788659,1.544357,1,0,2
24,0,1.7,84.85,1,1,2.0,3.0,0,0,2.056053,1,0.0,1.0,1,0,2
24,0,1.72,83.99,1,1,2.407817,2.844138,0,0,1.983649,1,0.868721,0.089354,1,0,2
27,1,1.7,78.01,2,1,2.734314,3.0,0,0,3.0,1,0.897702,0.908271,1,0,2
31,0,1.8,91.05,1,1,2.0,3.0,0,0,1.199517,1,0.047738,0.163329,1,0,2
24,1,1.7,80.42,1,1,2.0,3.0,0,0,2.386904,1,0.926201,1.34403,1,0,2
26,1,1.7,78.04,2,1,2.784383,3.0,0,0,2.165605,1,0.855973,0.839659,1,2,2
18,0,1.71,83.29,1,1,2.009952,2.716106,0,0,1.660614,1,1.0,0.60473,1,0,2
19,0,1.66,77.47,1,0,2.008656,1.402771,0,0,3.0,1,0.112383,0.32803,1,0,2
25,0,1.84,95.95,1,1,1.122127,2.865657,0,0,2.0,1,1.28775,1.944177,1,0,2
23,0,1.81,91.36,1,1,1.963965,1.836226,0,0,1.85537,1,0.0,1.667745,1,0,2
24,0,1.71,85.14,1,1,2.319776,2.884848,0,0,2.154898,1,0.325534,0.954216,1,0,2
23,0,1.79,89.91,1,1,1.899116,2.375026,0,0,1.39854,1,0.0,1.365793,1,0,2
24,1,1.7,81.11,1,1,2.042762,2.9774,0,0,1.522426,1,0.501417,1.029135,1,0,2
34,0,1.69,84.45,0,1,2.129668,2.693646,0,0,2.60669,1,1.170823,0.290898,1,2,2
25,1,1.69,78.43,2,1,2.182401,2.832018,0,0,2.456939,1,0.038809,0.524015,1,0,2
55,0,1.67,80.4,0,1,2.0,3.0,0,0,2.0,1,1.0,0.0,1,2,2
35,0,1.77,85.0,0,1,2.802696,3.0,0,0,2.978465,1,1.974656,0.936925,1,2,2
22,0,1.65,80.0,0,1,2.0,3.0,0,0,2.0,1,0.527341,2.0,1,0,2
18,0,1.66,79.86,0,0,2.492758,2.270163,0,0,1.992586,1,1.452467,0.864583,1,0,2
42,1,1.68,79.85,0,1,2.733129,3.0,0,0,1.302594,1,0.0,1.103349,1,2,2
21,0,1.69,80.31,0,1,2.0,2.646717,0,0,2.0,1,2.627515,1.358812,1,0,2
28,1,1.51,63.89,0,0,2.0,1.0,0,0,1.278578,1,0.02112,0.0,1,0,2
25,1,1.51,63.72,0,0,2.0,1.193729,0,0,1.846441,1,0.546402,0.235711,1,0,2
22,1,1.49,62.27,0,0,2.0,1.477581,0,0,1.995035,1,0.324676,0.51743,1,0,2
21,1,1.51,64.85,0,0,2.294067,3.209508,0,0,2.0,1,1.103088,1.261043,1,0,2
23,0,1.69,81.02,0,1,2.0,2.756622,0,0,1.606076,1,0.432973,1.749586,1,0,2
23,0,1.72,82.34,1,1,2.315932,2.658478,0,0,1.568476,1,0.949976,0.544899,1,0,2
38,1,1.7,78.16,0,1,3.0,3.0,0,0,2.166024,1,0.0,0.0,1,2,2
38,1,1.68,79.08,0,1,2.802128,3.0,0,0,1.744628,1,0.0,0.721167,1,2,2
34,1,1.68,77.39,0,1,2.79606,1.971472,0,0,1.921601,1,0.935217,0.704637,1,2,2
34,1,1.65,79.7,0,1,2.086898,1.818026,0,0,2.088929,1,0.305422,1.040787,1,2,2
32,0,1.84,98.26,1,1,2.333503,1.820779,0,0,2.559265,1,1.327193,0.481357,1,2,2
33,0,1.84,97.42,1,1,2.0,1.724887,0,0,3.0,1,1.0,0.0,1,2,2
19,1,1.56,71.79,0,0,3.0,3.129155,0,0,2.0,1,1.634134,1.0,1,0,2
20,1,1.59,72.71,1,0,3.0,3.856434,0,0,2.0,1,1.32417,1.0,1,0,2
20,0,1.7,78.05,1,0,1.653081,2.753418,0,0,2.192063,1,1.474937,0.518542,1,0,2
48,0,1.74,84.73,0,1,2.535315,3.0,0,0,1.146595,1,0.31381,0.0,1,2,2
18,0,1.74,85.0,1,0,2.0,3.0,0,0,2.976229,1,1.0,0.121992,1,0,2
18,0,1.75,85.0,1,1,2.765769,3.0,0,0,2.845134,1,1.0,0.42683,1,0,2
20,0,1.72,80.79,0,1,2.215464,2.116195,0,0,1.80996,1,1.910577,0.971746,1,0,2
34,1,1.68,77.43,0,1,3.0,2.049908,0,0,1.999882,1,1.637368,0.10724,1,2,2
17,0,1.8,95.42,1,1,2.0,3.0,0,0,3.0,1,1.04729,0.933802,1,0,2
33,0,1.71,83.01,0,1,2.0,1.044628,0,0,2.01051,1,2.805801,0.0,1,2,2
35,0,1.75,84.78,0,1,2.63165,2.98212,0,0,2.778587,1,2.667739,0.905181,1,2,2
36,0,1.69,83.33,0,1,2.0,1.009426,0,0,2.136398,1,1.060349,0.0,1,2,2
19,1,1.6,73.51,1,0,2.942154,2.667711,0,0,2.184768,1,1.524405,0.805008,1,0,2
19,1,1.55,72.95,1,0,3.0,3.000974,0,0,2.0,1,2.274248,1.0,1,0,2
32,0,1.83,91.5,1,1,2.0,2.698883,0,0,2.035104,1,0.598438,0.017016,1,2,2
23,0,1.71,82.09,1,1,2.716909,2.598079,0,0,2.90545,1,1.600431,0.176892,1,0,2
20,0,1.68,79.62,0,0,1.83746,3.0,0,0,2.0,1,1.194519,1.212762,1,0,2
20,0,1.71,78.03,1,0,1.936479,2.837388,0,0,2.159987,1,1.475772,0.646514,1,0,2
30,0,1.84,93.61,1,1,2.045027,2.946063,0,0,1.307563,1,1.442485,0.934493,1,0,2
27,0,1.83,99.08,1,1,2.760607,1.0,0,0,1.336378,1,1.898889,0.487375,1,0,2
21,0,1.72,82.28,1,1,2.09449,1.873484,0,0,2.0,1,2.079709,0.880414,1,0,2
33,0,1.69,83.99,0,1,2.0,2.473911,0,0,2.452789,1,0.932792,0.0,1,2,2
18,0,1.75,86.37,1,1,2.907062,3.0,0,0,2.740848,1,1.219827,0.037634,1,0,2
32,0,1.76,87.91,1,1,2.0,1.79558,0,0,1.855054,1,1.083572,0.218574,1,0,2
32,0,1.85,98.91,1,1,2.399531,2.623079,0,0,2.535127,1,1.030752,0.606264,1,2,2
24,0,1.79,89.39,1,1,1.521604,2.174968,0,0,2.0,1,0.0,0.632467,1,0,2
24,0,1.72,85.26,1,1,2.0,2.676148,0,0,2.083939,1,0.632164,0.993786,1,0,2
19,1,1.55,69.94,0,0,2.501683,3.394788,0,0,1.337378,1,0.932888,1.0,1,0,2
35,1,1.66,80.14,0,1,2.0,3.0,0,0,1.992548,1,0.039207,1.528714,1,2,2
34,1,1.68,77.36,0,1,2.76802,2.137068,0,0,1.873591,1,0.966973,0.691944,1,2,2
24,0,1.73,82.53,1,1,2.742796,2.937607,0,0,1.99467,1,1.0,0.023564,1,0,2
40,0,1.72,86.46,0,1,2.325623,1.313403,0,0,1.94609,1,0.604259,0.0,1,2,2
46,1,1.69,80.41,0,1,2.076689,3.0,0,0,1.026729,1,0.647798,0.0,1,2,2
26,0,1.77,105.0,1,1,3.0,3.0,0,0,2.045069,1,1.725931,1.619596,1,0,3
26,0,1.84,105.71,1,1,3.0,3.0,0,0,2.509147,1,2.0,1.564796,1,0,3
31,0,1.78,102.87,1,1,2.271306,3.0,0,0,1.771198,1,2.0,0.413752,1,2,3
40,0,1.79,101.78,1,1,2.33361,2.113575,0,0,2.504136,1,2.998981,1.0,1,2,3
31,1,1.56,78.23,1,1,2.13683,2.092179,0,0,1.505381,1,0.0,0.0,1,0,3
26,1,1.59,80.35,1,1,2.0,1.0,0,0,2.0,1,0.0,0.0,1,0,3
44,1,1.57,81.83,0,1,2.909853,1.0,0,0,2.0,1,1.308852,0.0,1,2,3
42,1,1.58,81.94,0,1,2.490507,2.974204,0,0,1.846754,1,0.0,0.0,1,2,3
23,1,1.62,82.0,1,1,1.063449,1.0,0,0,2.0,1,0.0,1.482016,1,0,3
23,1,1.61,82.6,1,1,2.699282,1.0,0,0,2.598632,1,0.292093,2.0,1,0,3
24,0,1.73,97.91,0,1,2.0,3.0,0,0,2.843675,1,1.309304,1.338655,1,0,3
21,0,1.65,88.47,0,1,2.4277,1.001633,0,0,3.0,1,1.172641,1.0,1,0,3
23,1,1.65,87.27,0,1,2.87599,1.2919,0,0,2.777712,1,0.432813,1.0,1,0,3
23,1,1.64,84.34,0,1,2.177243,3.0,0,0,2.715572,1,2.230109,0.070897,1,0,3
37,1,1.56,77.27,1,1,2.0,3.0,0,0,1.630528,1,0.0,0.0,1,2,3
23,0,1.73,95.0,0,1,2.0,3.0,0,0,2.287248,1,2.669179,1.237867,1,0,3
23,0,1.78,97.81,0,1,2.0,3.0,0,0,3.0,1,3.0,2.0,1,0,3
22,1,1.64,87.34,0,1,3.0,1.0,0,0,3.0,1,1.280924,1.77795,1,0,3
18,1,1.65,82.14,1,1,3.0,3.0,0,0,1.0,1,1.02975,1.350099,1,0,3
26,0,1.75,108.0,1,1,3.0,3.0,0,0,1.776991,1,1.757724,0.0,1,2,3
41,1,1.55,77.75,1,1,2.0,3.0,0,0,1.406115,1,0.0,0.0,1,2,3
23,0,1.71,90.5,0,1,2.0,3.0,0,0,1.530493,1,0.967627,1.0,1,0,3
38,1,1.56,80.0,1,1,2.846452,1.139317,0,0,1.459511,1,1.71807,0.0,1,2,3
31,0,1.67,90.0,1,1,2.19011,2.029858,0,0,2.348981,1,1.946907,0.0,1,2,3
23,0,1.66,94.19,0,1,2.0,3.0,0,0,2.0,1,0.0,0.105936,1,0,3
40,0,1.79,98.45,1,1,2.0,3.0,0,0,2.680292,1,1.549693,0.522259,1,2,3
23,0,1.76,95.36,0,1,2.0,3.0,0,0,3.0,1,3.0,2.0,1,0,3
22,0,1.71,98.7,0,1,2.0,2.977543,0,0,2.205977,1,2.698874,2.0,1,0,3
35,0,1.78,100.85,2,1,2.069267,1.476204,0,0,3.0,1,2.05252,0.092736,1,2,3
22,1,1.6,82.04,0,1,1.362441,2.57038,0,0,2.166228,1,2.232851,1.281141,1,0,3
23,1,1.61,82.53,0,1,2.09663,2.879541,0,0,2.432967,1,1.887012,0.0,1,0,3
23,1,1.67,83.15,0,1,2.928234,1.458507,0,0,2.777379,1,0.354541,1.707018,1,0,3
41,1,1.54,80.0,1,1,2.0,1.105617,0,0,1.372811,1,1.629432,0.0,1,2,3
39,1,1.51,79.59,1,1,2.0,3.0,0,0,1.0,1,0.0,0.0,1,2,3
26,0,1.66,90.0,1,1,2.0,3.0,0,0,3.0,1,0.669278,0.505266,1,2,3
24,1,1.55,78.0,0,1,2.0,1.0,0,0,2.0,1,0.827502,0.0,1,0,3
21,0,1.78,102.91,0,1,2.0,3.0,0,0,1.689793,1,1.464204,0.0,1,0,3
22,0,1.75,96.94,0,1,2.0,3.0,0,0,2.771469,1,2.359339,1.206251,1,0,3
23,1,1.62,80.62,0,1,2.0,1.0,0,0,2.0,1,0.026142,0.0,1,0,3
21,0,1.79,105.66,1,1,2.0,3.0,0,0,1.155384,1,0.003938,0.526999,1,0,3
18,0,1.85,114.77,1,1,2.0,1.854536,0,0,2.160169,1,1.0,2.0,1,0,3
18,1,1.69,90.03,1,1,2.496455,3.0,0,0,1.850344,1,1.066101,0.732265,1,0,3
18,1,1.71,93.35,1,1,1.70825,3.0,0,0,1.0,1,0.899864,1.0,1,0,3
23,0,1.79,105.14,1,1,2.262171,3.0,0,0,2.03415,1,0.317363,0.508663,1,0,3
23,0,1.75,106.49,1,1,2.740633,3.0,0,0,2.081005,1,0.650235,0.76906,1,0,3
21,0,1.78,103.19,0,1,2.0,3.0,0,0,1.608128,1,0.478134,0.0,1,0,3
22,0,1.82,106.04,0,1,2.0,3.0,0,0,2.715252,1,0.0,0.621605,1,0,3
18,0,1.79,108.96,0,1,2.0,1.08687,0,0,2.279124,1,1.0,1.609773,1,0,3
18,0,1.82,108.74,0,1,2.0,1.25535,0,0,2.497065,1,1.0,1.441605,1,0,3
19,1,1.63,82.0,1,1,1.081585,2.870661,0,0,1.11756,1,0.0,1.616826,1,0,3
23,1,1.63,82.0,1,1,2.587789,1.482103,0,0,1.911664,1,0.0,0.128681,1,0,3
22,0,1.77,105.0,1,1,2.252653,3.0,0,0,2.962371,1,1.0,0.0,1,0,3
21,0,1.93,118.56,1,1,2.0,3.0,0,0,3.0,1,0.732186,1.0,1,0,3
22,0,1.95,116.89,1,1,2.0,3.0,0,0,3.0,1,0.975187,1.0,1,0,3
38,1,1.61,80.0,1,1,2.036613,1.81698,0,0,1.93059,1,1.851404,0.0,1,2,3
38,1,1.51,75.41,1,1,2.0,2.582591,0,0,1.535134,1,1.88452,0.0,1,2,3
18,0,1.74,97.19,0,1,2.0,3.0,0,0,2.0,1,0.0,0.233314,1,0,3
38,1,1.57,76.13,1,1,2.0,3.0,0,0,2.102976,1,0.0,0.0,1,2,3
44,1,1.59,76.13,1,1,2.0,3.0,0,0,2.091934,1,0.0,0.0,1,2,3
18,0,1.82,108.4,1,1,2.0,2.164839,0,0,2.094479,1,1.0,0.676557,1,0,3
18,0,1.79,108.24,1,1,2.0,2.141839,0,0,2.939847,1,1.0,0.103056,1,0,3
30,0,1.83,108.75,1,1,2.0,2.877583,0,0,2.358038,1,0.877295,1.817146,1,2,3
18,1,1.67,86.24,0,1,2.609123,3.0,0,0,1.955053,1,1.186013,0.0,1,0,3
25,0,1.64,91.27,1,1,1.036159,3.0,0,0,1.0,1,0.344013,0.329367,1,2,3
29,0,1.68,89.99,1,1,1.851262,3.0,0,0,2.11267,1,0.388269,0.0,1,2,3
18,1,1.61,84.49,0,1,2.0,3.0,0,0,1.051735,1,1.0,0.0,1,0,3
21,0,1.69,96.37,0,1,2.0,2.95833,0,0,2.0,1,0.0,1.595306,1,0,3
19,0,1.7,99.2,0,1,2.0,2.119826,0,0,2.0,1,0.0,1.882539,1,0,3
18,1,1.6,82.25,0,1,2.501236,3.0,0,0,1.220331,1,0.245003,0.537202,1,0,3
18,0,1.8,104.74,0,1,2.0,3.0,0,0,3.0,1,1.783858,0.0,1,0,3
26,0,1.84,105.03,1,1,3.0,3.0,0,0,2.925029,1,2.0,1.758865,1,0,3
26,0,1.81,106.04,1,1,3.0,3.0,0,0,2.858171,1,1.813318,0.680215,1,0,3
37,0,1.79,100.62,2,1,2.031185,2.992606,0,0,2.852254,1,2.00123,0.36037,1,2,3
38,0,1.79,100.07,2,1,2.014194,2.050121,0,0,2.184707,1,2.000561,0.853891,1,2,3
30,1,1.53,78.03,0,1,2.028225,1.923607,0,0,1.798917,1,0.0,0.0,1,0,3
29,1,1.58,79.71,0,1,2.0,1.0,0,0,2.0,1,0.005405,0.0,1,0,3
42,1,1.65,86.64,0,1,2.81646,2.27374,0,0,1.722063,1,0.0,0.0,1,2,3
47,1,1.64,81.98,0,1,2.037585,1.418985,0,0,1.827351,1,0.0,0.0,1,2,3
23,1,1.63,82.41,1,1,1.853314,1.320768,0,0,2.135552,1,0.248034,1.727828,1,0,3
23,1,1.6,82.0,1,1,1.00876,1.0,0,0,2.0,1,0.0,0.585912,1,0,3
23,0,1.65,94.79,0,1,2.0,3.0,0,0,1.490613,1,0.654316,1.0,1,0,3
23,0,1.7,95.0,0,1,2.0,3.0,0,0,2.02127,1,1.814869,1.066603,1,0,3
23,0,1.65,89.14,0,1,2.103335,2.964024,0,0,3.0,1,0.632947,1.0,1,0,3
24,0,1.66,90.0,0,1,2.0,3.0,0,0,3.0,1,0.603638,0.969085,1,0,3
23,1,1.63,82.63,0,1,2.060922,2.933409,0,0,2.235282,1,0.380633,0.0026,1,0,3
23,1,1.63,84.5,0,1,2.058687,2.962004,0,0,2.010596,1,0.851059,0.630866,1,0,3
38,1,1.56,79.66,1,1,2.0,3.0,0,0,1.274774,1,0.0,0.0,1,2,3
38,1,1.56,80.0,1,1,2.533605,1.271624,0,0,1.893691,1,1.296535,0.0,1,2,3
23,0,1.75,95.32,0,1,2.0,3.0,0,0,3.0,1,3.0,2.0,1,0,3
23,0,1.75,95.27,0,1,2.0,3.0,0,0,3.0,1,3.0,2.0,1,0,3
21,1,1.65,88.13,0,1,2.457547,1.00061,0,0,3.0,1,1.361533,1.0,1,0,3
23,1,1.65,87.68,0,1,2.983851,1.068443,0,0,2.854161,1,1.103209,1.0,1,0,3
16,1,1.65,85.58,0,1,2.954996,3.0,0,0,1.0,1,2.091862,1.06053,1,0,3
17,1,1.63,85.8,0,1,2.061969,3.0,0,0,1.229171,1,2.392047,1.256119,1,0,3
29,0,1.77,108.6,1,1,3.0,3.0,0,0,1.163264,1,1.866023,1.604608,1,2,3
30,0,1.76,108.72,1,1,3.0,3.0,0,0,1.271178,1,1.944728,0.0,1,2,3
44,1,1.6,77.35,0,1,2.0,3.0,0,0,2.117346,1,0.0,0.0,1,2,3
41,1,1.57,79.49,0,1,2.0,3.0,0,0,2.952506,1,0.0,0.0,1,2,3
23,0,1.7,93.64,0,1,2.0,3.0,0,0,1.746197,1,0.455216,0.335158,1,0,3
23,0,1.74,93.43,0,1,2.0,3.0,0,0,1.249307,1,0.973465,1.0,1,0,3
38,1,1.63,80.0,1,1,2.450784,2.952821,0,0,1.335192,1,0.180276,0.0,1,2,3
38,1,1.62,80.0,1,1,2.972426,3.0,0,0,1.636326,1,0.0,0.0,1,2,3
32,0,1.67,90.0,1,1,2.467002,1.851088,0,0,2.104054,1,1.991565,0.0,1,2,3
32,0,1.68,89.99,1,1,2.934671,2.119682,0,0,2.041462,1,0.578074,0.0,1,2,3
22,0,1.7,95.56,0,1,2.0,2.970675,0,0,2.0,1,0.0,0.169294,1,0,3
22,0,1.72,94.09,0,1,2.0,2.966803,0,0,2.0,1,0.0,1.281541,1,0,3
36,0,1.67,90.58,1,1,2.903545,1.508685,0,0,2.450069,1,1.45473,0.0,1,2,3
40,0,1.79,98.02,1,1,2.043359,2.209314,0,0,2.785804,1,1.259613,0.669616,1,2,3
24,0,1.77,97.45,0,1,2.0,3.0,0,0,2.973729,1,2.491642,1.36595,1,0,3
23,0,1.76,97.83,0,1,2.0,3.0,0,0,2.988771,1,2.429923,1.978043,1,0,3
35,0,1.78,102.27,1,1,2.787589,1.114564,0,0,3.0,1,2.710338,0.572185,1,2,3
31,0,1.81,105.25,1,1,2.39728,2.036794,0,0,2.659419,1,1.062011,1.771135,1,2,3
23,1,1.61,82.95,0,1,2.150054,2.988539,0,0,2.768325,1,2.08515,0.0,1,0,3
23,1,1.63,83.1,0,1,2.977585,1.630506,0,0,2.839319,1,1.091474,0.889517,1,0,3
23,1,1.63,82.97,1,1,2.274491,1.0,0,0,2.2695,1,0.946461,1.73107,1,0,3
22,1,1.61,82.47,1,1,1.557287,1.0,0,0,2.371015,1,0.288032,2.0,1,0,3
41,1,1.57,81.06,1,1,2.152264,2.977999,0,0,1.513199,1,0.0,0.0,1,2,3
41,1,1.55,80.0,1,1,2.0,3.0,0,0,1.326165,1,0.0,0.0,1,2,3
29,0,1.68,90.0,1,1,2.08841,2.644692,0,0,2.773236,1,1.252472,0.0,1,2,3
31,0,1.69,90.0,1,1,2.180047,2.733077,0,0,2.77962,1,1.454129,0.0,1,2,3
23,1,1.58,78.0,0,1,2.0,1.0,0,0,2.0,1,0.876101,0.0,1,0,3
24,1,1.59,79.11,0,1,2.0,1.0,0,0,2.0,1,0.852446,0.0,1,0,3
17,0,1.71,99.86,0,1,2.0,3.0,0,0,2.0,1,0.067491,0.894105,1,0,3
18,0,1.72,99.43,0,1,2.0,3.0,0,0,2.0,1,1.579431,0.839862,1,0,3
23,1,1.62,82.0,0,1,1.826885,1.0,0,0,2.0,1,0.0,0.459274,1,0,3
23,1,1.62,82.0,0,1,1.754401,1.0,0,0,2.0,1,0.0,0.301909,1,0,3
19,0,1.86,112.88,1,1,2.0,2.427137,0,0,2.574073,1,1.0,2.0,1,0,3
21,0,1.86,118.18,1,1,2.0,3.0,0,0,3.0,1,0.788585,1.220029,1,0,3
19,1,1.68,90.67,1,1,1.524428,3.0,0,0,1.383831,1,0.130417,1.0,1,0,3
21,1,1.72,92.95,1,1,1.164062,3.0,0,0,1.157395,1,0.0,0.320851,1,0,3
23,0,1.8,106.53,1,1,2.123159,3.0,0,0,2.415343,1,0.295178,0.569852,1,0,3
22,0,1.82,106.05,1,1,2.0,3.0,0,0,2.745242,1,0.0,0.80898,1,0,3
21,0,1.79,105.04,1,1,2.259679,3.0,0,0,1.026143,1,0.268801,0.077818,1,0,3
22,0,1.78,105.0,1,1,2.044326,3.0,0,0,2.35818,1,0.349371,0.0,1,0,3
18,0,1.78,109.21,0,1,2.0,1.867836,0,0,2.438398,1,1.0,0.802305,1,0,3
18,0,1.84,109.2,0,1,2.0,1.548407,0,0,2.191401,1,1.0,1.676944,1,0,3
19,1,1.63,82.0,0,1,2.843456,2.937989,0,0,1.001995,1,0.0,1.554404,1,0,3
18,1,1.65,82.32,0,1,2.864776,3.0,0,0,1.876915,1,0.631565,0.186414,1,0,3
22,0,1.75,105.0,1,1,2.871137,3.0,0,0,2.627569,1,1.0,0.0,1,0,3
22,0,1.76,105.0,1,1,2.282803,3.0,0,0,2.104264,1,1.0,0.0,1,0,3
20,0,1.94,121.66,1,1,2.0,3.0,0,0,3.0,1,1.0,1.014808,1,0,3
20,0,1.98,120.7,1,1,2.0,3.0,0,0,3.0,1,0.767013,1.0,1,0,3
39,1,1.59,80.0,1,1,2.020502,1.237454,0,0,1.93142,1,1.967973,0.0,1,2,3
38,1,1.6,80.0,1,1,2.020785,1.169173,0,0,1.972551,1,1.903338,0.0,1,2,3
19,0,1.7,98.3,0,1,2.0,2.391753,0,0,2.0,1,0.0,1.119877,1,0,3
17,0,1.71,99.54,0,1,2.0,3.0,0,0,2.0,1,1.73209,0.048617,1,0,3
39,1,1.53,75.15,1,1,2.0,3.0,0,0,1.084442,1,0.0,0.0,1,2,3
39,1,1.5,76.64,1,1,2.0,3.0,0,0,1.0,1,0.0,0.0,1,2,3
18,0,1.78,108.41,0,1,2.0,2.475444,0,0,2.655795,1,1.0,0.169879,1,0,3
18,0,1.79,108.2,0,1,2.0,2.478794,0,0,2.967064,1,1.0,0.4346,1,0,3
30,0,1.81,109.41,1,1,2.407817,2.070033,0,0,1.796257,1,1.234483,0.178708,1,2,3
31,0,1.79,109.6,1,1,2.21498,2.282392,0,0,1.179942,1,1.771754,0.537659,1,2,3
18,1,1.69,90.0,1,1,2.737149,3.0,0,0,1.997195,1,1.352663,0.468483,1,0,3
18,1,1.7,91.5,1,1,1.899793,3.0,0,0,1.439962,1,0.9529,0.838847,1,0,3
31,0,1.67,89.74,1,1,2.274164,1.049534,0,0,1.358172,1,1.482411,0.0,1,2,3
29,0,1.67,89.05,1,1,1.897796,3.0,0,0,1.193039,1,0.011519,0.0,1,2,3
18,1,1.65,84.21,0,1,2.85916,3.0,0,0,1.0,1,1.020525,0.786066,1,0,3
18,1,1.65,84.9,0,1,2.0,3.0,0,0,1.039313,1,1.0,0.0,1,0,3
21,0,1.7,97.97,0,1,2.0,1.66338,0,0,2.0,1,0.0,1.865851,1,0,3
21,0,1.69,99.53,0,1,2.0,1.672751,0,0,2.0,1,0.0,1.946173,1,0,3
18,1,1.62,82.4,0,1,2.340405,3.0,0,0,1.655245,1,1.006884,0.548539,1,0,3
18,1,1.63,82.46,0,1,2.921576,3.0,0,0,1.003636,1,1.000227,0.905596,1,0,3
20,0,1.84,105.26,0,1,2.0,3.0,0,0,2.793505,1,2.21939,0.202902,1,0,3
21,0,1.8,103.71,0,1,2.0,3.0,0,0,2.401315,1,2.891986,0.0,1,0,3
26,0,1.82,105.13,1,1,3.0,3.0,0,0,2.110611,1,1.890907,1.58483,1,0,3
26,0,1.83,105.48,1,1,3.0,3.0,0,0,2.480277,1,1.796779,1.596562,1,0,3
26,0,1.83,105.44,1,1,3.0,3.0,0,0,2.224914,1,1.781589,1.59405,1,0,3
26,0,1.82,105.8,1,1,2.92711,3.0,0,0,2.151496,1,1.166064,1.509831,1,0,3
30,0,1.83,105.2,1,1,2.805533,3.0,0,0,1.882847,1,2.0,0.70778,1,2,3
33,0,1.78,103.77,1,1,2.902469,1.734762,0,0,2.600238,1,2.113992,0.584755,1,2,3
39,0,1.78,103.59,2,1,2.845961,1.92822,0,0,2.642273,1,2.999918,1.0,1,2,3
40,0,1.78,96.3,2,1,2.252698,2.475228,0,0,2.923856,1,2.165429,0.616045,1,2,3
33,1,1.56,77.65,1,1,2.02091,2.093831,0,0,1.506518,1,0.0,0.0,1,2,3
26,1,1.56,78.44,1,1,2.108163,1.231915,0,0,1.808127,1,0.0,0.0,1,2,3
23,1,1.6,80.73,0,1,1.518966,1.0,0,0,2.0,1,0.0,1.094046,1,0,3
25,1,1.62,81.72,0,1,2.260543,1.374791,0,0,1.947935,1,0.0,0.078607,1,0,3
43,1,1.57,81.92,0,1,2.522183,1.326982,0,0,1.872673,1,1.048507,0.0,1,2,3
44,1,1.58,80.99,0,1,2.186322,2.900915,0,0,2.471033,1,0.256113,0.0,1,2,3
43,1,1.58,81.92,0,1,2.76632,1.317884,0,0,1.889341,1,0.990642,0.0,1,2,3
